millis,stamp,datetime,CO2,CO2,Voltage
990493, 1416311501, 2014/11/18 11:51:41,505.9249877929,427.5250244140
3690001, 1416311501, 2014/11/18 11:51:41,508.3750000000,444.6749877929
6390001, 1416311501, 2014/11/18 11:51:41,501.0250244140,437.3250122070
9090001, 1416311501, 2014/11/18 11:51:41,504.7000122070,433.6500244140
11790000, 1416311501, 2014/11/18 11:51:41,499.7999877929,439.7749938964
14490000, 1416311501, 2014/11/18 11:51:41,507.1499938964,437.3250122070
17190000, 1416311501, 2014/11/18 11:51:41,505.9249877929,426.2999877929
19890001, 1416311501, 2014/11/18 11:51:41,509.5999755859,429.9750366210
22590000, 1416311501, 2014/11/18 11:51:41,510.8250427246,427.5250549316
25290000, 1416311501, 2014/11/18 11:51:41,508.3750000000,428.7500000000
27990000, 1416311501, 2014/11/18 11:51:41,499.8000183105,431.2000122070
30690000, 1416311501, 2014/11/18 11:51:41,512.0500488281,425.0749816894
33390000, 1416311501, 2014/11/18 11:51:41,505.9249877929,423.8500061035
36090001, 1416311501, 2014/11/18 11:51:41,507.1500549316,426.2999877929
38790000, 1416311501, 2014/11/18 11:51:41,508.3750000000,423.8500061035
41490000, 1416311501, 2014/11/18 11:51:41,510.8249816894,423.8500061035
44190001, 1416311501, 2014/11/18 11:51:41,508.3750000000,417.7250366210
46890000, 1416311501, 2014/11/18 11:51:41,505.9250488281,436.1000061035
49590000, 1416311501, 2014/11/18 11:51:41,505.9250488281,417.7250061035
52290000, 1416311501, 2014/11/18 11:51:41,502.2500305175,420.1750183105
54990001, 1416311501, 2014/11/18 11:51:41,508.3750610351,425.0749816894
57690001, 1416311501, 2014/11/18 11:51:41,505.9250488281,423.8500061035
60390001, 1416311501, 2014/11/18 11:51:41,503.4750061035,420.1750183105
63090001, 1416311501, 2014/11/18 11:51:41,507.1499938964,415.2749938964
65790000, 1416311501, 2014/11/18 11:51:41,510.8250427246,422.6250000000
68490000, 1416311501, 2014/11/18 11:51:41,507.1499938964,415.2749938964
71190000, 1416311501, 2014/11/18 11:51:41,503.4750061035,410.3750000000
73890000, 1416311501, 2014/11/18 11:51:41,499.7999572753,414.0500183105
76590000, 1416311501, 2014/11/18 11:51:41,504.7000122070,417.7250061035
79290001, 1416311501, 2014/11/18 11:51:41,504.7000122070,415.2749938964
81990000, 1416311501, 2014/11/18 11:51:41,505.9249877929,412.8250122070
84690000, 1416311501, 2014/11/18 11:51:41,504.7000122070,417.7250061035
87390001, 1416311501, 2014/11/18 11:51:41,503.4750061035,414.0499877929
90090000, 1416311501, 2014/11/18 11:51:41,505.9249877929,416.5000000000
92790000, 1416311501, 2014/11/18 11:51:41,492.4500122070,433.6500244140
95490001, 1416311501, 2014/11/18 11:51:41,494.9000244140,442.2250061035
98190000, 1416311501, 2014/11/18 11:51:41,512.0500488281,438.5499877929
100890000, 1416311501, 2014/11/18 11:51:41,509.5999755859,439.7750244140
103590000, 1416311501, 2014/11/18 11:51:41,507.1499938964,441.0000000000
106290000, 1416311501, 2014/11/18 11:51:41,509.6000366210,450.7999877929
108990000, 1416311501, 2014/11/18 11:51:41,507.1499938964,443.4500122070
111690000, 1416311501, 2014/11/18 11:51:41,513.2750244140,450.7999877929
114390000, 1416311501, 2014/11/18 11:51:41,510.8250427246,436.1000061035
117090001, 1416311501, 2014/11/18 11:51:41,508.3750000000,434.8750000000
119790000, 1416311501, 2014/11/18 11:51:41,513.2750244140,438.5499877929
122490000, 1416311501, 2014/11/18 11:51:41,510.8250427246,438.5499877929
125190001, 1416311501, 2014/11/18 11:51:41,514.5000000000,437.3250122070
127890000, 1416311501, 2014/11/18 11:51:41,526.7499389648,437.3250122070
130590001, 1416311501, 2014/11/18 11:51:41,513.2750244140,431.2000122070
133290000, 1416311501, 2014/11/18 11:51:41,509.6000366210,441.0000000000
135990001, 1416311501, 2014/11/18 11:51:41,513.2750244140,434.8750000000
138690000, 1416311501, 2014/11/18 11:51:41,516.9500122070,438.5499877929
141390001, 1416311501, 2014/11/18 11:51:41,524.2999877929,438.5499877929
144090001, 1416311501, 2014/11/18 11:51:41,508.3750000000,426.3000183105
146790000, 1416311501, 2014/11/18 11:51:41,519.4000244140,441.0000000000
149490000, 1416311501, 2014/11/18 11:51:41,510.8250427246,428.7500000000
152190001, 1416311501, 2014/11/18 11:51:41,518.1749877929,421.3999938964
154890000, 1416311501, 2014/11/18 11:51:41,520.6250000000,426.2999877929
157590001, 1416311501, 2014/11/18 11:51:41,529.2000122070,421.4000244140
160290000, 1416311501, 2014/11/18 11:51:41,512.0500488281,426.3000183105
162990000, 1416311501, 2014/11/18 11:51:41,512.0500488281,420.1750183105
165690000, 1416311501, 2014/11/18 11:51:41,507.1500549316,416.4999694824
168390001, 1416311501, 2014/11/18 11:51:41,510.8250427246,418.9499816894
171090000, 1416311501, 2014/11/18 11:51:41,514.5000000000,420.1750183105
173790001, 1416311501, 2014/11/18 11:51:41,514.5000000000,421.4000244140
176490001, 1416311501, 2014/11/18 11:51:41,509.5999755859,420.1749877929
179190000, 1416311501, 2014/11/18 11:51:41,509.6000366210,439.7749938964
181890000, 1416311501, 2014/11/18 11:51:41,516.9500122070,429.9750061035
184590000, 1416311501, 2014/11/18 11:51:41,521.8499755859,442.2250061035
187290000, 1416311501, 2014/11/18 11:51:41,520.6250610351,441.0000000000
189990001, 1416311501, 2014/11/18 11:51:41,513.2750244140,449.5750122070
192690000, 1416311501, 2014/11/18 11:51:41,520.6250000000,442.2250061035
195390001, 1416311501, 2014/11/18 11:51:41,521.8499755859,438.5499877929
